"species","Id_species","beta_intercept","beta_temp","beta_prec","beta_sais_temp","beta_sais_prec","beta_pet","beta_cwd","beta_ndm","lambda_1","lambda_2"
"Delonix boiviniana",169,-22.4840664854725,32.7366179921403,-2.7864651906737,-13.843986536769,-0.815210180616812,-16.827272239187,-6.23523434673357,-3.85988440493848,-1.80775441092856,2.53184693842638
"Kosteletzkya diplocrater",170,-14.9141302318386,17.1232524284879,-2.12120175796358,-1.3691016535997,-0.879444418821981,-10.0834063865965,2.53284725715212,-0.550594500562411,-0.631184477626097,-0.680654977124685
"Grewia lavanalensis",171,-3.32859379833792,-1.41758730258015,-0.612808928781139,-0.417354940687618,0.714668533623561,1.99162232315525,-1.60059685933231,0.740020052112266,-0.371714441308128,0.122262514774625
"Cedrelopsis grevei",172,-3.5145109051345,4.19791669504412,-0.394788271578129,-1.70917755391875,1.44959534737478,-2.82774857036691,-1.68887625777229,-0.555475425593348,-0.326395949830086,-0.0578226752673003
"Poupartia silvatica",173,-2.19189163157245,3.36514036444068,-0.147563585841968,-1.05471271635746,0.516395427195265,-2.33238877572804,-0.570427106827132,-0.942733017133018,0.0195599835675761,-0.203555658946267
"Ochna ciliata",174,-35.4669482429958,-5.83800930777494,-14.8380749535992,-15.8689359561428,-8.88935729324978,2.85065099221562,6.32178313267879,-1.26905049549174,1.5328935516255,-5.66900622694611
"Cryptocarya helicina",175,-24.5951726115668,-12.1169375474068,-11.0598507219709,-15.6069550906693,-0.892459757276182,7.30528830998184,6.1518692517517,-16.2106296269322,-1.55597962523098,-8.50268282613991
"Terminalia mantaly",176,-2.66800047478571,2.49053627233234,-0.26128576090572,-0.31056166579311,-0.26701361872775,-1.52045587156674,-0.665408959205207,0.136290933658223,0.393132494793334,-0.0657758771832574
"Sonneratia alba",177,-38.9612338547665,37.4323382539398,-4.15505640875804,-17.7835297144772,-6.70205425759215,-8.73291892176432,-9.12433590577043,-2.32609187582399,4.54311252653187,2.34147688511205
"Caesalpinia insolita",178,-25.7994506483696,25.0663290920292,-4.94945362214895,-18.9397809489822,5.09667324939464,-3.40319691475587,-23.3855168229527,-6.44953173112739,-1.39193233234576,3.93358958995203
"Celtis gomphophylla",179,-31.3513100195095,43.4001885193525,-1.34085687816633,0.334569451229267,-2.75434995975863,-24.3729340020373,6.21572235030981,0.595122805403182,-1.177387470352,-0.621912567533822
"Strychnos spinosa",180,-41.190995872926,-16.6234124966049,-5.72647733310501,-17.4128782265609,-10.7255688187596,37.6446471306309,-4.89427678192943,4.27319869998001,-2.62575991723255,2.8296713893271
"Vitex waterlotii",181,-36.8675704948681,55.8937483081769,-0.230834371177378,-1.6558206882683,12.2569945497017,-29.4471740690895,-47.807584679347,18.5337856042055,2.21501281136849,-1.42423525769521
"Homalium scleroxylon",182,-7.6661848505173,3.38591767099284,-0.806441265858355,4.38090753219945,-0.321035088977054,-4.25354581777584,-5.57068116137844,6.44746550042663,1.85354639560311,-0.784567200554864
"Protium madagascariense",183,-4.908939695419,-0.314650857701036,-1.64613994154515,0.595027170480748,-0.0730622061475299,1.45500274319922,-6.24388189297272,2.19769189857444,0.358106321334116,-0.206599213290399
"Mimusops commersonii",184,-33.3989380902203,20.473971753145,4.22649086350244,14.3272390824208,0.63958039532966,-3.3126171005938,-9.3484491730114,18.4454517316706,-0.410138848731014,3.09822494077098
"Sideroxylon bojerianum",185,-38.2828103810321,20.8737253869179,-4.51487832264837,-21.2886493121034,39.5374675772858,18.0557149854646,-94.1879408249558,1.74694571714409,3.54914233148263,3.47428741601777
"Piptadenia pervillei",186,-5.49567149568627,2.02062412816607,0.17942936092752,5.58054649252319,1.38926611856639,-3.66691871200601,1.63041521997045,4.82348007770532,-0.481066082759357,0.000958825189190193
"Uapaca thouarsii",187,-4.40517765075565,5.13357514780987,-0.843321391521903,0.2278324123771,1.18270377212241,-4.61303644190946,-3.60820921806925,0.321265394955518,-0.0272724104990753,-0.326300226357059
"Boscia madagascariensis",188,-13.4191920508888,12.5530412654107,-0.281555681323259,9.4368926565851,-2.82682893555205,-13.4913001103536,7.4008301626119,9.67821162560996,0.0570436847708521,-0.935127549737444
"Mascarenhasia lisianthiflora",189,-4.21978351319778,-3.53446731710088,0.113665770813197,1.88889485801862,-0.194770832350152,4.57825872188747,-2.19743426586892,2.45397740221157,0.0876926333385282,0.832008594960703
"Cassia lactea",190,-10.3333533091175,-4.47041565770054,-3.69713634671474,2.23653115293678,1.75105501979065,4.03587907630746,-3.91213807246599,-1.35492894682662,1.66696479658447,1.0851222824958
"Landolphia mandrianambo",191,-65.2297536617257,68.778509334553,6.05140364742623,32.1987643746847,6.5030343914996,-44.5271117012995,-38.3347516739603,44.7189819563368,1.4282386212106,-5.96883162724606
"Croton argyrodaphne",192,-4.76877183858515,-1.25814657365494,-0.66183634988237,0.472120029030701,2.13771037165845,2.75141489899839,-6.02202178988088,3.60345378280712,0.0635656629795106,-0.502748484819188
"Deuteromallotus capuronii",193,-2.37087006614954,-0.583495995777615,-0.670452213707541,0.200823859020715,0.272055217799627,-0.619723916027696,1.39258252538495,-1.11000356612987,0.436759930361967,-0.0518336682840422
"Pseudopteris decipiens",194,-46.3382053249545,12.0724548166092,-17.1765724034863,22.4726977947702,-9.23348425935306,-32.0058616149452,29.3125881592499,6.67545785011314,3.79222479845619,-0.688505303134159
"Ocotea faucherei",195,-3.46007135416515,1.05365155915303,-1.43081032419529,0.218196612610005,0.66622139744941,-2.14554131087698,-2.08601904749332,-0.26552143538308,0.487927283011044,-0.381937723377918
"Strychnos myrtoides",196,-30.3946040367275,11.4637933906635,-10.6386328559113,2.19510690784069,-3.45457516000954,-10.1539313552638,-5.39514163596115,6.7365494174331,-0.267677797032616,-2.96668746897525
"Ficus assimilis",197,-35.9782264210597,-2.52707978334432,-10.6679578817869,28.3234304208477,-14.8288626969663,-21.4131126384572,33.3120068570935,26.9053533693435,-0.116993002112101,-1.93919077163178
"Intsia bijuga",198,-6.6198778855509,-0.334316342605361,-2.48840686186908,-2.74592566528528,1.38703411257318,4.00495932754867,-10.4440737574914,1.15062360908358,0.825767640803744,-0.446899340992042
"Deuteromallotus acuminatus",199,-4.39337372117145,6.59215921656747,0.0698611838488577,1.25120953501485,0.76852685017606,-6.79143277913634,0.994248501631828,0.0793023996404149,0.536102421930061,-0.727995599071292
"Brachylaena microphylla",200,-29.1081204578769,52.2940678620203,-0.212970348608068,13.9237461286047,-0.267424931185475,-49.2719502701833,16.8965726361586,8.91247575899241,0.393612357802636,2.72909943039351
"Adina microcephala",201,-5.17931694275992,5.59787797968897,-0.429298475787083,-2.95253899447157,2.65347148182141,-0.50371807116955,-8.83309369531191,0.163651965531525,-0.1805665405872,0.398015737258715
"Erythroxylum platycladum",202,-8.84309149844959,4.47114495403326,-1.73156373851679,1.90316468444071,0.117406629631001,-3.53746507220954,0.318941184109432,3.60016924219111,-0.542958119777684,-0.128965259663438
"Trilepisium danguyanum",203,-3.21985521743755,-1.73164945503252,-0.402840624821131,0.331729094891918,0.854597284503248,2.27511158591248,-1.77111585880804,0.562688497831246,0.145230584754468,0.43513350299282
"Albizia boivini",204,-13.3448565389988,-1.35491767394268,-2.0620905437412,2.18573027508064,4.14958728027224,4.25991261199612,-10.7868936876109,2.52609765284818,3.4933680328748,2.2072417006496
"Burasaia madagascariensis",205,-26.9927643055037,0.133306701879346,1.97082962416263,16.5871762109246,18.8876666239749,0.100829817689416,-30.6260255975518,28.1045645288807,4.16300271650056,3.47933363330882
"Ravensara perrieri",206,-24.078981841187,-3.08177427528632,-2.88937312835432,10.4570077144354,11.967078688349,1.25352608892572,-11.8693185344761,4.65635091560318,5.17238219216632,3.35775445549146
"Eugenia danguyana",207,-7.43727705722177,0.771434376520286,1.20537108848685,1.4372894769238,7.60521858347509,3.7297753627715,-15.2083843651047,6.09290076643436,1.06891849075964,1.10117675842569
"Crinum firmifolium",208,-44.8687654293001,34.0253850144656,-13.5621973601509,-3.93118910287464,-8.04712031597978,-27.2376443013544,-15.9693636888972,21.9615920010336,-0.272944545291575,1.50519521726009
"Zanthoxylum thouvenotii",209,-2.23652157118839,-0.888347480424831,-0.553907832462555,-1.32023962385748,0.404628007233567,1.78021564728494,-1.37399277982387,-1.1235174623484,-0.108144333818419,0.189767774726873
"Tabernaemontana debrayi",210,-29.6141289398162,-4.47080243064477,-5.35603751095581,-13.9939772016592,17.6496776202239,25.9466574743304,-60.96382286728,17.7884513393956,-2.68660044434633,-4.55242977457111
"Grewia triflora",211,-22.0076760544043,-2.68149110859238,-5.20195043130418,-10.6914616268328,11.4064062301127,16.1892452590837,-31.7030272480559,4.39607036589574,-0.977904753129167,-3.78768620963757
"Hyacinthus cryptopodus",212,-48.5478700068346,53.3231655076,-2.93505825865769,-11.991550801891,20.9302935537189,-21.2205301557354,-44.855792009396,17.6085708309161,-3.72888007045079,0.163397333703882
"Ampalis madagascariensis",213,-21.706265534183,-4.74874439738819,-5.69375054491343,-4.58618260700328,0.870064479668422,3.98715593971422,-16.8391328298019,0.766370939271312,5.87537528829048,0.102613497589146
"Annona chrysophylla",214,-18.648616991522,20.9580734232713,-0.461657578703118,-0.892085516792221,-2.41479402854032,-34.2369972710504,3.82782816809207,0.897557968382242,-0.168529783498642,2.3329732694341
"Ouratea obtusifolia",215,-40.4330021324589,28.2428629841399,-10.4568245245566,-17.3802776573675,3.02525744545845,-25.9640120715439,-33.6706713749743,-6.77675681465207,-4.95357556371915,-3.76265594818445
"Ficus trichopoda",216,-36.631165012775,19.7075101281744,-9.50726350311595,3.2813281971958,-3.85940899398486,-27.07273750751,-18.4863084646755,13.5293136256223,-1.99187667228246,-3.07769345476526
"Homalium axillare",217,-6.63755611747032,0.369121817498405,-1.74020527112912,-0.761949719954815,0.0644820673480024,-0.448331204206625,-6.44489516898128,0.55200773869723,0.319508040303602,-0.997098542224266
"Memecylon danguyanum",218,-57.2438305833392,34.1460611543292,-23.2505374783074,-51.6243662200514,-9.41067420164663,-24.1883906127001,-48.5923994126005,-0.20488951957038,0.979575570072528,-6.0890332813395
"Cleistanthus boivinianus",219,-3.92380919835726,-0.299297254310649,-1.03909163654671,-0.230927685940437,-0.750119419462682,1.04059673201897,-0.331389834889094,-1.24766258731666,0.553148052031422,-0.703993451969561
"Evonymopsis longipes",220,-18.7309865263544,4.3538452955796,-2.83118297396666,-22.0660326623554,19.1957187261503,24.3616131317793,-61.5817106730011,1.3720509877576,1.61451432250919,2.05652059267934
"Ficus baroni",221,-21.0953789452738,-4.6031160116445,0.261533703142737,2.90262616846712,9.09041350358984,11.1312919829296,-35.2268938739964,16.374778032499,1.98950588365697,3.47302189547639
"Ochna madagascariensis",222,-2.48189463153264,3.42852332361046,-0.582153040355977,-0.080483518508608,0.102660516213863,-4.67369194617143,0.921031926513851,-0.425439056827642,0.410601147822753,-0.405843293633775
"Sapium melanostictum",223,-2.94495411721167,2.0947344744677,-0.430413330219217,0.461103909621241,0.316559104016222,-2.50157950064181,0.308062417937812,-0.755260938335871,0.216320049431383,0.0654437375718714
"Eugenia hompa",224,-41.2033230905251,69.3303489282564,-2.45564795392167,-13.0499775785369,-7.69905952280323,-89.9558882123059,-4.27888400656677,2.54244643345976,2.51489125524176,1.74548851119998
"Tetrapterocarpon geayi",225,-4.84005626245718,1.53040975618599,0.228249047126449,0.453832074785792,1.10966912797337,-0.154730605112981,-1.13904298213964,2.02426036078777,-0.0428516091647677,0.515451921521219
"Stereospermum euphorioides",226,-26.0768730843268,36.7798682025111,0.999631601632637,-4.1502220311752,0.993995683308735,-12.9575247072603,-0.918043435979885,-8.75750932048632,-0.0974770718479471,0.159072912130166
"Ehretia corymbosa",227,-3.48343788327224,0.673549298061248,-0.238472324599401,-0.275328666388894,1.36466450347707,-0.378745715336629,-0.0541778884469779,-1.81936520113145,0.0179708122455446,0.0381430981749882
"Rhopalocarpus lucidus",228,-24.4679198426193,-6.48102467679438,-2.92152274779256,-15.1484264516848,-0.842655339907553,16.0556940135626,-2.87138492490655,-9.58088001505998,-5.69823185253361,-2.88331351605089
"Baudouinia fluggeiformis",229,-23.4819298634838,34.7987186473377,1.50097865846217,-4.83137498863696,-1.33662695179184,-12.1735241168426,0.169701731989861,-7.40539111447858,-0.534992773885884,-0.0908208209897322
"Ficus cocculifolia",230,-52.0808945722826,-41.6864365285316,5.7476183242844,52.4555215551669,-3.94194463963434,6.47915996616686,71.3207208754901,-2.36845756157203,1.23606062064358,-3.60064291302584
"Bismarckia nobilis",231,-33.1496855074963,-16.8408379367562,10.7670512320028,47.7911090879914,6.82288767416468,-0.20955739703952,23.4644017152405,24.6172920119017,5.10934807512842,3.5271518899187
"Ficus soroceoides",232,-14.7531476183255,-10.7111189370636,3.62681629586844,-1.33351327232499,13.0424904188878,27.2180058827257,-34.9292591008335,5.78370886621054,3.05201763975374,-0.245368222217817
"Chaetachme madagascariensis",233,-32.0308681538794,1.43607150505546,4.59153549991404,42.7707493751191,18.1592594056288,-22.9734572807403,15.8266954378242,15.0493469994385,6.48342599950291,0.869452805729486
"Grewia cyclea",234,-7.06707410573849,-3.97272527094505,-2.24714923392907,-1.78449833056674,1.15098468611767,3.20636374661666,-0.0337312749487717,-0.474696203211006,-0.464817430135543,-0.321906475759259
"Phyllanthus casticum",235,-9.43927219695739,10.212735256895,-0.283874591172303,4.21402337557156,1.79473703158234,-10.9292007212839,4.77610302538366,0.638484544648673,-0.20571387549404,-0.590808285792272
"Albizia bernieri",236,-6.85916994847079,4.32994494200822,0.216205841542169,-0.0503857809729051,0.288130198441274,-1.63923605765837,-0.886063506434394,1.93209190513587,0.245879365480868,-0.570911312751686
"Tamarindus indica",237,-5.38139302944471,-6.59990067777835,1.01554651947856,-1.38982649544613,-0.582313750383919,8.2916436131409,1.1766938181798,-2.35043405400726,-1.03308219764214,0.0603158927974087
"Rheedia madagascariensis",238,-40.0837587941295,-15.0775616576472,-4.35254018943457,20.665418353304,9.38469005210402,-3.47381494109075,25.8890069127861,-0.0922652788058987,-2.6115112168318,-0.996650611955869
"Benthamia madagascariensis",239,-33.1407791630822,-45.1462659990921,18.7640739569387,14.9550265785229,7.33284488318969,58.6461672126761,-14.7243634013978,11.3328646393054,-0.540290524963286,3.88814521468203
"Vernonia grandis",240,-44.6708819639956,43.231851333343,-8.8368346295819,-6.57248569445195,2.85767233233552,-55.7447503636082,58.1488504737002,-50.6855504130001,2.32206923206765,4.00997701477811
"Dalbergia purpurescens",241,-17.6712059938572,6.86701104006934,1.65236361238612,8.10223577498614,6.14217638281799,-8.56639631769267,2.85621923353501,9.98258903137774,2.92769140582546,1.34283034970102
"Commiphora arafy",242,-3.46662873495084,1.80969513013016,-0.136243747384078,-3.35175526577517,-0.00909136397299572,1.23967557347667,-2.4114034985588,-1.05424183825825,0.341748638535696,-0.338361126204407
"Zanthoxylum decaryi",243,-4.13234306057669,5.54579633690103,0.419605719781064,-0.398112303963105,0.450696918526009,-3.46156465906966,0.22443725263571,-1.10147396819223,0.16144566031284,-0.209962666424604
"Grewia brideliaefolia",244,-31.7920260366691,22.2435265914252,12.4290428460207,43.8588868295784,14.8518513178049,-43.6271287767698,25.3868056908309,27.7397701676929,-0.745835005267727,-0.399093032751096
"Millettia pervilleana",245,-24.2668857240683,31.6734039541842,2.04695104787173,-4.36808092845795,13.2053508257804,-8.18646733599366,-24.4338811877928,-0.60214951273468,-1.11837925620511,0.454238624476858
"Henonia scoparia",246,-26.1183260734989,21.8345119003025,5.8917277259432,11.4147167234512,4.60933838100465,-25.2371726939477,28.3528988699315,-14.3976321696748,2.09670592027114,-1.25652624964606
"Voacanga thouarsii",247,-22.341594143208,2.77751382140824,0.317362466479579,-6.40535315284811,11.9306303914274,8.09665581730684,-18.885467594676,-11.3205102353732,6.26910827737004,-3.70697831815712
"Neoapaloxylon madagascariense",248,-37.550862015856,22.9821489009133,11.6373322231017,16.0609007396269,9.30217597910846,-37.3873886466575,54.6742891472711,-28.8947182175067,3.64544209444819,4.01252988782898
"Poupartia caffra",249,-51.232402554282,24.9753685824657,4.2383492292356,36.8048667969531,6.6833649319148,-76.1100043864449,103.156944202648,-19.0298048011042,-3.67274450337212,9.32920241568411
"Phyllanthus rhomboidalis",250,-26.6838493304005,-15.6069238513682,-8.22775224415789,-0.0299340024863718,-7.22338397958722,9.20477431198222,2.17101829146048,12.939009895446,-3.03472220984382,2.77226115260381
"Ficus megapoda",251,-14.3471849521197,2.84239161445843,-3.66864788606045,-5.80699211093074,5.41118423413015,-3.48168189038189,-12.9909770547851,-4.8989227839214,2.27841079493789,-0.327314329659948
"Caesalpinia bonduc",252,-12.6764381654282,16.5093333633623,2.41576843037757,11.7741399551314,5.70657749780324,-21.1207127694762,-0.71124474824979,9.14906752906749,3.90226633094016,1.06391537725555
"Micronychia danguyana",253,-43.0457961306786,101.013346429347,9.95537263917911,36.9727055069647,9.42479032072908,-115.676631574455,9.94305053841505,28.2474306346241,3.91435207810354,2.45108842328139
"Perriera madagascariensis",254,-4.4877579948808,1.44142830504727,0.3182469470185,1.66909113356551,1.24205746300366,-6.35694434102806,5.44549479392701,-0.937528848269052,0.800722509605459,0.245090200482013
"Asparagus simulans",255,-10.3678416571264,0.526492111096168,-3.69509296692813,0.571467453582339,3.08057572235437,-2.67955534406284,-2.11501215428185,-5.69469397042115,-0.136782571760353,0.129985464290048
"Hernandia voyroni",256,-39.9128145147616,8.76511029467443,-1.16867834316493,-23.7421688695278,30.8947904268341,39.7297378914892,-86.6809064896307,-2.31349145905704,-5.9146341312405,2.22528104570198
"Halleria tetragona",257,-61.8997269649609,69.4057968342953,18.6690702853468,42.5186740455152,66.665983998739,-72.1220023092036,-48.1618318534888,21.9457934063203,3.57262747141496,-0.718818668531931
"Eugenia gossypium",258,-40.1197072460208,20.7843672051373,-2.60380224611908,-1.73197219762794,38.4870314855649,-17.3901570729487,-35.3287826893232,-14.063545156673,1.8497299860033,0.30614553839036
"Calantica jalberti",259,-5.41241609898155,-0.122483362548311,-1.42941045448802,1.38912182259669,1.93384826170723,-1.97580050348987,-0.563339971718013,-1.0740975054346,0.443723641833908,-0.907195264581293
"Xylopia flexuosa",260,-4.17827511658998,0.0924888193488344,-0.0904766985007735,-1.63501855295149,2.6615551851369,3.00061645611668,-7.51272984858854,-0.597030263002125,-0.395485008785258,0.0785270482880417
"Cadia ellisiana",261,-39.6291619286778,26.5188731061791,-1.0873572800614,3.193828866282,9.67570359134293,-43.7919120396782,-24.5976595502329,23.3472612399884,0.257420567921681,-3.15733239198611
"Hibiscus macrogonus",262,-20.0515249242022,14.0451589576546,-0.238238834443851,-1.20026620726316,5.41037674950134,-23.4685501217048,-13.9780082477997,-0.901017799051438,-0.537581175515581,0.279146157559511
"Leea guineensis",263,-46.8429184500259,27.402897806198,27.5431053015007,60.2091311107341,28.0035386206642,-80.3377641092804,39.8109752393065,36.9676481034667,-1.90321641199802,2.97828521053023
"Sideroxylon beguei",264,-31.7249234731195,3.01604473524513,0.672112753816673,17.6897561214009,22.8578261117688,-2.39418449763551,-34.5424939278559,8.82331859535169,-0.580833137986493,2.18207387523665
"Nesogordonia bernieri",265,-28.8953902035427,3.30724603140961,-5.02653957670258,12.2254024975821,10.7701664953266,-11.5005073118926,-13.0778819757672,-2.65865198497051,2.61158944933857,-2.12624288631409
"Tarenna resinosa",266,-14.8627748550388,-7.62367312515834,-1.28029551142066,-6.63075427200741,12.1640886152261,18.7943285639697,-30.7713371725694,1.49734952039138,2.61579604651857,1.18813578880049
"Louvelia albicans",267,-26.0630555410691,-14.3917197453889,-0.811732596616475,4.05768989711065,7.22577676310207,6.02142760523324,2.38615302370157,4.1539816699486,-2.21922841584576,2.25547231579892
"Trema orientalis",268,-18.0583990602911,-6.51955147174414,-2.94339418674659,-7.16811021466922,15.3698820029076,16.2775141020558,-31.9586811184996,3.71025787085554,3.75225111742176,0.104953192127547
"Capurodendron rubrocostatum",269,-12.1687241240395,19.9361090179608,3.19675181827091,6.3708293530985,7.48145063289648,-19.8829331899392,-1.70545531885314,1.76441782130359,3.98476790624441,-2.60549260899407
"Phylloxylon ensifolium",270,-32.6799200244832,-4.77549239766767,11.7157951446114,44.7830821630016,16.2552348683257,-25.6012214079514,23.6871313117176,23.2315231637723,3.05982679894491,-5.34877414040289
"Dombeya tremula",271,-36.4715222514751,-8.44216219625926,-8.07609052389464,12.7118073099474,-1.53169228745533,-16.3253906827965,20.2936967532124,19.5611475965554,5.24700661210556,-3.26931104225625
"Strychnos decussata",272,-10.8031565924164,-11.123748278162,1.62468229334328,-4.90531336469009,6.30042526466584,16.1612437587506,-11.9644494169036,-0.513460343743928,1.19211239853919,1.9251613682589
"Homalium sanguineum",273,-28.9598017145615,-0.36525528065609,11.1303663997463,47.5688898842738,5.00095432861078,-30.1624465722539,21.6596403217589,33.514603962523,4.11538897545622,2.47146581886837
"Grewia sely",274,-29.972438547583,0.819759466575705,0.119571806024916,15.7216912015764,-1.13364020520265,-25.8344978711509,13.3521867772797,10.7815212704277,-0.888780070526549,-3.12997904974662
"Stephanostegia brevis",275,-32.650388341957,11.9567284718823,7.38695187890693,40.0814767801312,-0.29167547023649,-47.781427375165,29.2149549888358,23.5992820698946,5.25176271714067,-4.71208232777351
"Coffea madagascariensis",276,-24.3785952728662,7.28390089639464,2.37024057303434,6.6160330790756,3.34422177709696,-26.1054691129265,11.710296712149,5.81725372234555,-2.75053241693085,-3.88538721352037
"Mammea madagascariensis",277,-13.905342141683,15.8029534262765,1.24775593045532,2.70331617632951,-1.1838724307795,-26.936939654099,10.7235513724514,-2.92313313688366,1.03857932907227,-3.81071205501378
"Dicoryphe viticoides",278,-22.9482225328098,0.735696468124073,0.518827466688737,3.60537407025109,1.74693446770652,-2.03859156018286,-12.3052129212541,4.11066208999979,1.85612102926623,-4.88808962502056
"Polyscias repanda",279,-28.581576929137,2.2031782744773,1.4274474734725,24.2403637775741,-9.17892594757412,-26.578806595395,8.5239607351353,31.1005615612694,2.79450597174338,-0.0857692349750393
"Commiphora pterocarpa",280,-28.0387701310797,-7.22421962031808,3.83745432524543,-24.9485461741971,16.3500853728633,41.6414336389817,-51.6908896144752,-10.5541289534976,-2.52307777259579,1.61336168436359
"Dombeya floribunda",281,-54.769456243606,12.6106256990137,2.80786303397012,-34.0679848784391,35.2628569920356,49.241494190024,-85.3151555665729,-26.7236134151854,-4.90586428142287,0.831033672876568
"Chlorophora greveana",282,-34.6229744275256,26.2125147812278,-4.99911753436124,-35.8753874083857,30.2644938148951,19.7675344991241,-83.1896509741098,-9.71274688691783,-0.682933763845309,3.69326917515586
"Breonia perrieri",283,-42.434643006535,-22.5579235827846,3.00943148279472,-43.1910805794215,39.7080268899703,82.1993757067715,-112.650080704072,-19.8089569816529,-4.25875299660006,-2.26238451127301
"Securinega antsingyensis",284,-16.3831876168045,13.8119959569878,-0.315456966158423,-7.33129746376704,4.24635222661114,-1.13752407947211,-10.5382372542302,-0.971138522287762,0.508769947776123,2.00801064309718
